evalNum,bestEvalValue_0,bestEvalValue_1,bestEvalValue_2
634000,0.053271784,0.114913521,3.99E-05
635000,0.053271784,0.114913521,3.99E-05
636000,0.053271784,0.114913521,3.99E-05
637000,0.053271783,0.114913521,3.99E-05
638000,0.053271783,0.114913521,3.99E-05
639000,0.053271783,0.114913521,3.99E-05
640000,0.053271783,0.114913521,3.99E-05
641000,0.053271783,0.114913521,3.99E-05
642000,0.053271783,0.114913521,3.99E-05
643000,0.053271783,0.114913521,3.99E-05
644000,0.053271783,0.114913521,3.99E-05
645000,0.053271783,0.114913521,3.99E-05
646000,0.053271783,0.114913521,3.99E-05
647000,0.053271783,0.114913521,3.99E-05
648000,0.053271783,0.114913521,3.99E-05
649000,0.053271783,0.114913521,3.99E-05
650000,0.053271783,0.114913521,3.99E-05
651000,0.053271783,0.114913521,3.99E-05
652000,0.053271783,0.114913521,3.99E-05
653000,0.053271783,0.114913521,3.99E-05
654000,0.053271783,0.114913521,3.99E-05
655000,0.053271783,0.114913521,3.99E-05
656000,0.053271783,0.114913521,3.99E-05
657000,0.053271783,0.114913521,3.99E-05
658000,0.053271783,0.114913521,3.99E-05
659000,0.053271783,0.114913521,3.99E-05
660000,0.053271783,0.114913521,3.99E-05
661000,0.053271783,0.114913521,3.99E-05
662000,0.053271783,0.114913521,3.99E-05
663000,0.053271783,0.114913521,3.99E-05
664000,0.053271782,0.114913521,3.99E-05
665000,0.053271782,0.114913521,3.99E-05
666000,0.053271782,0.114913521,3.99E-05
667000,0.053271782,0.114913521,3.99E-05
668000,0.053271782,0.114913521,3.99E-05
669000,0.053271782,0.114913521,3.99E-05
670000,0.053271782,0.114913521,3.99E-05
671000,0.053271782,0.114913521,3.99E-05
672000,0.053271782,0.114913521,3.99E-05
673000,0.053271782,0.114913521,3.99E-05
674000,0.053271782,0.114913521,3.99E-05
675000,0.053271782,0.114913521,3.99E-05
676000,0.053271782,0.114913521,3.99E-05
677000,0.053271782,0.114913521,3.99E-05
678000,0.053271782,0.114913521,3.99E-05
679000,0.053271782,0.114913521,3.99E-05
680000,0.053271782,0.114913521,3.99E-05
681000,0.053271782,0.114913521,3.99E-05
682000,0.053271781,0.114913521,3.99E-05
683000,0.053271781,0.114913521,3.99E-05
684000,0.053271781,0.114913521,3.99E-05
685000,0.053271781,0.114913521,3.99E-05
686000,0.053271781,0.114913521,3.99E-05
687000,0.053271781,0.114913521,3.99E-05
688000,0.053271781,0.114913521,3.99E-05
689000,0.053271781,0.114913521,3.99E-05
690000,0.053271781,0.114913521,3.99E-05
691000,0.053271781,0.114913521,3.99E-05
692000,0.053271781,0.114913521,3.99E-05
693000,0.05327178,0.114913521,3.99E-05
694000,0.05327178,0.114913521,3.99E-05
695000,0.05327178,0.114913521,3.99E-05
696000,0.05327178,0.114913521,3.99E-05
697000,0.05327178,0.114913521,3.99E-05
698000,0.05327178,0.114913521,3.99E-05
699000,0.05327178,0.114913521,3.99E-05
700000,0.05327178,0.114913521,3.99E-05
701000,0.05327178,0.114913521,3.99E-05
702000,0.05327178,0.114913521,3.99E-05
703000,0.053271779,0.114913521,3.99E-05
704000,0.053271779,0.114913521,3.99E-05
705000,0.053271779,0.114913521,3.99E-05
706000,0.053271779,0.114913521,3.99E-05
707000,0.053271779,0.114913521,3.99E-05
708000,0.053271779,0.114913521,3.99E-05
709000,0.053271779,0.114913521,3.99E-05
710000,0.053271779,0.114913521,3.99E-05
711000,0.053271779,0.114913521,3.99E-05
712000,0.053271779,0.114913521,3.99E-05
713000,0.053271779,0.114913521,3.99E-05
714000,0.053271779,0.114913521,3.99E-05
715000,0.053271779,0.114913521,3.99E-05
716000,0.053271779,0.114913521,3.99E-05
717000,0.053271779,0.114913521,3.99E-05
718000,0.053271779,0.114913521,3.99E-05
719000,0.053271779,0.114913521,3.99E-05
720000,0.053271778,0.114913521,3.99E-05
721000,0.053271778,0.114913521,3.99E-05
722000,0.053271778,0.114913521,3.99E-05
723000,0.053271778,0.114913521,3.99E-05
724000,0.053271778,0.114913521,3.99E-05
725000,0.053271778,0.114913521,3.99E-05
726000,0.053271778,0.114913521,3.99E-05
727000,0.053271778,0.114913521,3.99E-05
728000,0.053271778,0.114913521,3.99E-05
729000,0.053271778,0.114913521,3.99E-05
730000,0.053271778,0.114913521,3.99E-05
731000,0.053271778,0.114913521,3.99E-05
732000,0.053271778,0.114913521,3.99E-05
733000,0.053271778,0.114913521,3.99E-05
734000,0.053271778,0.114913521,3.99E-05
735000,0.053271778,0.114913521,3.99E-05
736000,0.053271778,0.114913521,3.99E-05
737000,0.053271777,0.114913521,3.99E-05
738000,0.053271777,0.114913521,3.99E-05
739000,0.053271777,0.114913521,3.99E-05
740000,0.053271777,0.114913521,3.99E-05
741000,0.053271777,0.114913521,3.99E-05
742000,0.053271777,0.114913521,3.99E-05
743000,0.053271777,0.114913521,3.99E-05
744000,0.053271777,0.114913521,3.99E-05
745000,0.053271776,0.114913521,3.99E-05
746000,0.053271776,0.114913521,3.99E-05
747000,0.053271776,0.114913521,3.99E-05
748000,0.053271775,0.114913521,3.99E-05
749000,0.053271775,0.114913521,3.99E-05
750000,0.053271775,0.114913521,3.99E-05
751000,0.053271775,0.114913521,3.99E-05
752000,0.053271774,0.114913521,3.99E-05
753000,0.053271774,0.114913521,3.99E-05
754000,0.053271774,0.114913521,3.99E-05
755000,0.053271773,0.114913521,3.99E-05
756000,0.053271773,0.114913521,3.99E-05
757000,0.053271773,0.114913521,3.99E-05
758000,0.053271772,0.114913521,3.99E-05
759000,0.053271772,0.114913521,3.99E-05
760000,0.053271772,0.114913521,3.99E-05
761000,0.053271771,0.114913521,3.99E-05
762000,0.053271771,0.114913521,3.99E-05
763000,0.053271771,0.114913521,3.99E-05
764000,0.053271771,0.114913521,3.99E-05
765000,0.053271771,0.114913521,3.99E-05
766000,0.05327177,0.114913521,3.99E-05
767000,0.05327177,0.114913521,3.99E-05
768000,0.05327177,0.114913521,3.99E-05
769000,0.05327177,0.114913521,3.99E-05
770000,0.05327177,0.114913521,3.99E-05
771000,0.053271769,0.114913521,3.99E-05
772000,0.053271769,0.114913521,3.99E-05
773000,0.053271769,0.114913521,3.99E-05
774000,0.053271769,0.114913521,3.99E-05
775000,0.053271769,0.114913521,3.99E-05
776000,0.053271769,0.114913521,3.99E-05
777000,0.053271768,0.114913521,3.99E-05
778000,0.053271768,0.114913521,3.99E-05
779000,0.053271768,0.114913521,3.99E-05
780000,0.053271768,0.114913521,3.99E-05
781000,0.053271768,0.114913521,3.99E-05
782000,0.053271767,0.114913521,3.99E-05
783000,0.053271767,0.114913521,3.99E-05
784000,0.053271767,0.114913521,3.99E-05
785000,0.053271767,0.114913521,3.99E-05
786000,0.053271767,0.114913521,3.99E-05
787000,0.053271767,0.114913521,3.99E-05
788000,0.053271767,0.114913521,3.99E-05
789000,0.053271767,0.114913521,3.99E-05
790000,0.053271767,0.114913521,3.99E-05
791000,0.053271767,0.114913521,3.99E-05
792000,0.053271766,0.114913521,3.99E-05
793000,0.053271766,0.114913521,3.99E-05
794000,0.053271766,0.114913521,3.99E-05
795000,0.053271766,0.114913521,3.99E-05
796000,0.053271766,0.114913521,3.99E-05
797000,0.053271766,0.114913521,3.99E-05
798000,0.053271766,0.114913521,3.99E-05
799000,0.053271766,0.114913521,3.99E-05
800000,0.053271766,0.114913521,3.99E-05
