evalNum,bestEvalValue_0,bestEvalValue_1,bestEvalValue_2
676000,0.060953552,0.146362713,
677000,0.060953129,0.146352541,
678000,0.060952738,0.146344564,
679000,0.060952218,0.146339257,
680000,0.060951876,0.146334514,
681000,0.060951386,0.146327402,
682000,0.060950642,0.146322064,
683000,0.060950192,0.146312873,
684000,0.060949815,0.146310312,
685000,0.060949273,0.146303905,
686000,0.060947545,0.146298553,
687000,0.060947525,0.146296152,
688000,0.060946925,0.146293509,
689000,0.060946183,0.146287547,
690000,0.060945633,0.146281811,
691000,0.060945177,0.146278416,
692000,0.060944725,0.146271739,
693000,0.06094401,0.146270776,
694000,0.060943285,0.146266828,
695000,0.060943065,0.146263953,
696000,0.060942755,0.146257053,
697000,0.060942373,0.146255129,
698000,0.06094128,0.146249371,
699000,0.060940699,0.146243171,
700000,0.060940049,0.146231949,
701000,0.060939646,0.146228979,
702000,0.060939377,0.146223003,
703000,0.060938953,0.146224279,
704000,0.060938842,0.146217696,
705000,0.060938653,0.146208808,
706000,0.060938306,0.146208808,
707000,0.060938193,0.146202906,
708000,0.060937975,0.14619842,
709000,0.060937699,0.146193916,
710000,0.060937557,0.146187062,
711000,0.060937019,0.146187062,
712000,0.06093665,0.146183806,
713000,0.060936408,0.146181148,
714000,0.06093534,0.146178597,
715000,0.060934919,0.146177405,
716000,0.060934608,0.146174873,
717000,0.060933981,0.146172311,
718000,0.060933709,0.14617146,
719000,0.060933064,0.146169813,
720000,0.060932694,0.146167071,
721000,0.060932241,0.146165552,
722000,0.060931677,0.146163223,
723000,0.060930828,0.146162517,
724000,0.060930147,0.146162177,
725000,0.060929012,0.146159502,
726000,0.06092866,0.146157942,
727000,0.060927339,0.146157137,
728000,0.060924828,0.146156213,
729000,0.060922872,0.14615392,
730000,0.060920537,0.14615392,
731000,0.060918451,0.146153761,
732000,0.060915557,0.146152988,
733000,0.060913962,0.146152268,
734000,0.060911946,0.1461514,
735000,0.060911946,0.146150805,
736000,0.060910813,0.146150802,
737000,0.0609093,0.146149864,
738000,0.060908238,0.146149224,
739000,0.06090729,0.146149127,
740000,0.060906967,0.14614859,
741000,0.060906211,0.146148441,
742000,0.060905537,0.146147761,
743000,0.060905317,0.146147491,
744000,0.060904594,0.146147168,
745000,0.060904372,0.146146254,
746000,0.060903649,0.146146091,
747000,0.060903375,0.146145641,
748000,0.060902552,0.14614489,
749000,0.060902474,0.146144796,
750000,0.060901786,0.146144025,
751000,0.060901449,0.146143521,
752000,0.060900947,0.146142988,
753000,0.060900573,0.146142249,
754000,0.060899768,0.14614175,
755000,0.060899277,0.146141205,
756000,0.060898592,0.146140382,
757000,0.060897619,0.146139815,
758000,0.060896844,0.146138554,
759000,0.060895927,0.146138383,
760000,0.060895176,0.146137785,
761000,0.060894924,0.14613719,
762000,0.060893984,0.146136524,
763000,0.060893373,0.146135685,
764000,0.060892417,0.146134977,
765000,0.060891163,0.146134198,
766000,0.060890935,0.146132672,
767000,0.06089029,0.146131732,
768000,0.060889465,0.146129733,
769000,0.060888742,0.146128856,
770000,0.060888211,0.14612699,
771000,0.060887587,0.146126314,
772000,0.060887016,0.146124373,
773000,0.060885864,0.146121949,
774000,0.060885217,0.146120768,
775000,0.060884145,0.146119759,
776000,0.060882603,0.146119448,
777000,0.060881937,0.146117727,
778000,0.060881271,0.146116995,
779000,0.060880243,0.146115998,
780000,0.060879139,0.146113904,
781000,0.060878017,0.146114021,
782000,0.060877185,0.146111607,
783000,0.060875833,0.146110838,
784000,0.060875034,0.146108926,
785000,0.060874282,0.146107859,
786000,0.060873383,0.146105742,
787000,0.060873041,0.146104986,
788000,0.060872354,0.14610364,
789000,0.060871442,0.146103049,
790000,0.060871108,0.146101436,
791000,0.060870631,0.146100068,
792000,0.060869821,0.146098251,
793000,0.06086876,0.146097872,
794000,0.060868288,0.146096868,
795000,0.060868239,0.146096068,
796000,0.060867437,0.146094704,
797000,0.060867036,0.146094232,
798000,0.060866454,0.146093437,
799000,0.060865881,0.146091992,
800000,0.060865188,0.146091992,
