evalNum,bestEvalValue_0,bestEvalValue_1,bestEvalValue_2
639000,0.637142295,0.21402111,1.05E-05
640000,0.637056404,0.21401253,1.05E-05
641000,0.636895565,0.214004753,1.05E-05
642000,0.636716679,0.213995012,1.05E-05
643000,0.636618881,0.21398457,1.05E-05
644000,0.63641766,0.213980274,1.04E-05
645000,0.636263116,0.213968174,1.04E-05
646000,0.636218167,0.213958916,1.04E-05
647000,0.636099566,0.213953041,1.04E-05
648000,0.635960381,0.213936254,1.04E-05
649000,0.635873247,0.213923917,1.04E-05
650000,0.635755622,0.213911899,1.04E-05
651000,0.63566343,0.213907278,1.04E-05
652000,0.635556867,0.213904545,1.04E-05
653000,0.635370213,0.213898649,1.04E-05
654000,0.635259584,0.213892443,1.04E-05
655000,0.635113431,0.213886815,1.04E-05
656000,0.634999778,0.213880268,1.04E-05
657000,0.634871223,0.213873451,1.04E-05
658000,0.634735025,0.21387031,1.04E-05
659000,0.634652969,0.213868418,1.04E-05
660000,0.634535117,0.213864752,1.04E-05
661000,0.634501665,0.213862073,1.04E-05
662000,0.634480391,0.213858581,1.04E-05
663000,0.634428321,0.213854997,1.04E-05
664000,0.634387342,0.213850683,1.04E-05
665000,0.634382407,0.213848937,1.04E-05
666000,0.634360686,0.213846441,1.04E-05
667000,0.634331713,0.213843291,1.04E-05
668000,0.634304683,0.213842165,1.04E-05
669000,0.634252451,0.21384135,1.04E-05
670000,0.634221178,0.213839501,1.04E-05
671000,0.63419383,0.213837006,1.04E-05
672000,0.634156488,0.21383657,1.04E-05
673000,0.634122237,0.213831961,1.04E-05
674000,0.634103083,0.213829621,1.04E-05
675000,0.634079069,0.213828398,1.03E-05
676000,0.634057931,0.213826433,1.03E-05
677000,0.634026618,0.213823478,1.03E-05
678000,0.634019462,0.213817659,1.03E-05
679000,0.63399324,0.213815163,1.03E-05
680000,0.633964036,0.213810409,1.03E-05
681000,0.633935662,0.213809673,1.03E-05
682000,0.633922779,0.2138067,1.03E-05
683000,0.633894403,0.213803398,1.03E-05
684000,0.633876978,0.213798802,1.03E-05
685000,0.633876978,0.213792813,1.03E-05
686000,0.633854129,0.213788859,1.03E-05
687000,0.633848699,0.213786339,1.03E-05
688000,0.633837662,0.213782983,1.03E-05
689000,0.633821678,0.213780544,1.03E-05
690000,0.633792582,0.213777942,1.03E-05
691000,0.633785333,0.213777233,1.03E-05
692000,0.633759499,0.213776761,1.03E-05
693000,0.633738662,0.213771969,1.03E-05
694000,0.6337215,0.213771969,1.03E-05
695000,0.633703216,0.213771328,1.03E-05
696000,0.633688306,0.21377039,1.03E-05
697000,0.633672045,0.2137695,1.03E-05
698000,0.633641253,0.213768429,1.03E-05
699000,0.633623674,0.213767109,1.03E-05
700000,0.633604272,0.213766003,1.03E-05
701000,0.633571088,0.213764318,1.03E-05
702000,0.633541159,0.213763348,1.03E-05
703000,0.633493251,0.213761453,1.02E-05
704000,0.633475057,0.213759963,1.02E-05
705000,0.63343783,0.213757594,1.02E-05
706000,0.633406397,0.213756781,1.02E-05
707000,0.633376784,0.213755433,1.02E-05
708000,0.6333479,0.213754557,1.02E-05
709000,0.633340727,0.213752512,1.02E-05
710000,0.633293738,0.213750988,1.02E-05
711000,0.633263095,0.213750264,1.02E-05
712000,0.633236463,0.213749186,1.02E-05
713000,0.633194266,0.213746503,1.02E-05
714000,0.633180098,0.213745489,1.02E-05
715000,0.633158747,0.213743181,1.02E-05
716000,0.633114453,0.21374289,1.02E-05
717000,0.6330754,0.213739595,1.02E-05
718000,0.633038416,0.213737006,1.02E-05
719000,0.632998894,0.2137364,1.02E-05
720000,0.63293764,0.213734595,1.02E-05
721000,0.632920338,0.213731662,1.02E-05
722000,0.632891286,0.213730154,1.02E-05
723000,0.632874452,0.213728089,1.02E-05
724000,0.63282838,0.213724817,1.02E-05
725000,0.63279841,0.213723014,1.02E-05
726000,0.632759586,0.213719092,1.02E-05
727000,0.632701206,0.213716917,1.02E-05
728000,0.632676548,0.213711905,1.02E-05
729000,0.632644225,0.213707744,1.02E-05
730000,0.632562222,0.213705745,1.02E-05
731000,0.632554804,0.213704667,1.02E-05
732000,0.632511666,0.213702107,1.02E-05
733000,0.632480026,0.213698687,1.02E-05
734000,0.632433842,0.213697091,1.02E-05
735000,0.632418983,0.213693626,1.02E-05
736000,0.632376543,0.213692627,1.02E-05
737000,0.632348642,0.213689425,1.02E-05
738000,0.632302292,0.213685648,1.02E-05
739000,0.632259336,0.213683369,1.02E-05
740000,0.632165171,0.21367857,1.02E-05
741000,0.632079966,0.213677159,1.02E-05
742000,0.632009368,0.213673679,1.02E-05
743000,0.631920781,0.213670453,1.02E-05
744000,0.631876801,0.213666073,1.02E-05
745000,0.631819321,0.213663949,1.02E-05
746000,0.631784579,0.21366063,1.02E-05
747000,0.631737224,0.213656403,1.02E-05
748000,0.631665761,0.213655743,1.02E-05
749000,0.6316049,0.2136536,1.02E-05
750000,0.631569413,0.213650043,1.02E-05
751000,0.631498015,0.213649328,1.02E-05
752000,0.631454634,0.213645519,1.02E-05
753000,0.63131091,0.213643735,1.02E-05
754000,0.631294231,0.213641029,1.02E-05
755000,0.631162317,0.213638762,1.02E-05
756000,0.631102329,0.213636682,1.02E-05
757000,0.631032321,0.21363391,1.02E-05
758000,0.630928151,0.213629189,1.02E-05
759000,0.630883508,0.213627514,1.02E-05
760000,0.630734886,0.213625577,1.02E-05
761000,0.630700229,0.213622803,1.02E-05
762000,0.630670792,0.213621091,1.02E-05
763000,0.630571355,0.213619006,1.02E-05
764000,0.630466472,0.213617983,1.02E-05
765000,0.63036495,0.213615792,1.02E-05
766000,0.630337072,0.213612388,1.02E-05
767000,0.630215017,0.213611351,1.02E-05
768000,0.630121989,0.213609632,1.02E-05
769000,0.630111785,0.213607728,1.02E-05
770000,0.630078752,0.213604268,1.02E-05
771000,0.630065896,0.213601276,1.02E-05
772000,0.630004807,0.213595402,1.02E-05
773000,0.629961736,0.213594088,1.02E-05
774000,0.629897925,0.213591973,1.02E-05
775000,0.629852616,0.213586521,1.02E-05
776000,0.629811008,0.21358487,1.02E-05
777000,0.629760856,0.213582513,1.02E-05
778000,0.629752704,0.213580998,1.02E-05
779000,0.629696548,0.213578231,1.02E-05
780000,0.629654329,0.213576419,1.02E-05
781000,0.629623399,0.213575459,1.02E-05
782000,0.629531842,0.213572073,1.02E-05
783000,0.629486292,0.213569473,1.02E-05
784000,0.629405246,0.213568628,1.02E-05
785000,0.629360853,0.213565835,1.02E-05
786000,0.629342162,0.213564624,1.02E-05
787000,0.629284544,0.213562024,1.02E-05
788000,0.629247453,0.213560161,1.02E-05
789000,0.629189306,0.213558931,1.02E-05
790000,0.629173849,0.2135561,1.02E-05
791000,0.629101045,0.213554632,1.02E-05
792000,0.629046209,0.213553523,1.02E-05
793000,0.62901762,0.21355252,1.02E-05
794000,0.628973043,0.213549833,1.02E-05
795000,0.628925256,0.213549833,1.02E-05
796000,0.628892403,0.21354875,1.02E-05
797000,0.6288489,0.213547842,1.02E-05
798000,0.628787954,0.213545388,1.02E-05
799000,0.628787954,0.213544941,1.02E-05
800000,0.628754739,0.213543977,1.02E-05
